#BLTrackFile initial
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
448.325 -268.003 0 208.25 -280.214 9993.9 0 2212 1968 1 0 1
-152.169 184.125 0 -281.27 -742.905 9968.4 0 2212 1969 1 0 1
829.177 26.916 0 95.9423 221.273 9997.09 0 2212 1970 1 0 1
124.399 13.1254 0 400.862 463.142 9981.22 0 2212 1971 1 0 1
-288.065 119.424 0 94.069 506.839 9986.7 0 2212 1972 1 0 1
163.374 185.208 0 24.506 717.376 9974.21 0 2212 1973 1 0 1
252.804 158.899 0 278.692 442.447 9986.32 0 2212 1974 1 0 1
-1002.58 -194.055 0 -152.6 116.684 9998.15 0 2212 1975 1 0 1
1422.66 224.473 0 -83.8906 -494.68 9987.4 0 2212 1976 1 0 1
-342.114 439.359 0 125.738 -188.522 9997.43 0 2212 1977 1 0 1
73.8027 484.905 0 0.106084 686.215 9976.43 0 2212 1978 1 0 1
307.356 59.5414 0 333.201 -298.882 9989.98 0 2212 1979 1 0 1
-875.744 -91.7544 0 190.635 231.114 9995.51 0 2212 1980 1 0 1
-349.098 140.55 0 -163.386 -459.774 9988.09 0 2212 1981 1 0 1
158.175 -142.347 0 154.351 -410.656 9990.37 0 2212 1982 1 0 1
-494.572 -1.07558 0 76.2418 329.868 9994.27 0 2212 1983 1 0 1
350.022 -26.5399 0 3.9293 344.559 9994.06 0 2212 1984 1 0 1
168.38 372.436 0 10.5632 -633.51 9979.91 0 2212 1985 1 0 1
101.991 -163.622 0 104.817 382.926 9992.12 0 2212 1986 1 0 1
-100.856 297.67 0 -184.659 293.285 9993.99 0 2212 1987 1 0 1
-634.306 -182.573 0 16.934 237.32 9997.17 0 2212 1988 1 0 1
-115.687 261.516 0 -197.678 -290.777 9993.82 0 2212 1989 1 0 1
70.3877 -382.713 0 290.73 321.123 9990.61 0 2212 1990 1 0 1
182.26 -63.4925 0 -73.2719 309.473 9994.94 0 2212 1991 1 0 1
95.8073 -422.064 0 -72.1085 -275.793 9995.94 0 2212 1992 1 0 1
-128.949 294.405 0 -79.9305 147.202 9998.6 0 2212 1993 1 0 1
-808.256 -155.449 0 114.442 46.0811 9999.24 0 2212 1994 1 0 1
1100.34 205.975 0 267.466 -319.147 9991.33 0 2212 1995 1 0 1
295.828 -269.359 0 -253.393 -402.59 9988.68 0 2212 1996 1 0 1
-1530.27 207.951 0 99.5237 -310.787 9994.67 0 2212 1997 1 0 1
-282.525 -191.321 0 -126.088 15.2101 9999.19 0 2212 1998 1 0 1
-684.283 -71.8204 0 -155.622 -888.692 9959.22 0 2212 1999 1 0 1
-612.734 54.909 0 129.547 893.743 9959.14 0 2212 2000 1 0 1
-38.8857 24.0946 0 119.024 613.165 9980.47 0 2212 2001 1 0 1
844.208 -119.3 0 9.81708 -471.374 9988.88 0 2212 2002 1 0 1
55.6801 -100.996 0 210.899 -243.005 9994.82 0 2212 2003 1 0 1
-435.352 211.925 0 86.61 -67.3603 9999.4 0 2212 2004 1 0 1
-272.177 -491.794 0 -142.976 260.947 9995.57 0 2212 2005 1 0 1
84.464 -104.502 0 -331.151 -149.806 9993.39 0 2212 2006 1 0 1
1220.52 29.0235 0 -66.1466 710.64 9974.5 0 2212 2007 1 0 1
16.163 319.543 0 -136.493 707.241 9974.03 0 2212 2008 1 0 1
-1127.14 -205.311 0 -111.108 522.207 9985.74 0 2212 2009 1 0 1
795.615 363.677 0 -150.367 -86.2153 9998.5 0 2212 2010 1 0 1
244.173 -410.558 0 35.7434 -225.276 9997.4 0 2212 2011 1 0 1
-8.4752 219.5 0 156.48 -451.695 9988.57 0 2212 2012 1 0 1
-186.58 70.3479 0 -154.413 431.932 9989.47 0 2212 2013 1 0 1
62.8116 -321.742 0 193.996 587.418 9980.85 0 2212 2014 1 0 1
311.795 83.9351 0 -60.2362 -656.82 9978.22 0 2212 2015 1 0 1
172.902 -264.794 0 -182.78 140.554 9997.34 0 2212 2016 1 0 1
495.993 35.1933 0 224.787 -1.72358 9997.47 0 2212 2017 1 0 1
-263.545 -117.494 0 -109.723 -93.0998 9998.96 0 2212 2018 1 0 1
532.998 -66.9368 0 364.473 -60.0378 9993.18 0 2212 2019 1 0 1
101.637 -279.391 0 66.5462 363.305 9993.18 0 2212 2020 1 0 1
844.946 -312.551 0 212.156 -318.362 9992.68 0 2212 2021 1 0 1
524.721 412.883 0 -159.699 -441.09 9988.99 0 2212 2022 1 0 1
-802.228 72.3377 0 8.95083 265.825 9996.46 0 2212 2023 1 0 1
-816.264 45.101 0 -129.546 97.5114 9998.69 0 2212 2024 1 0 1
-816.606 -112.921 0 -10.4541 -395.229 9992.18 0 2212 2025 1 0 1
-1446.03 76.17 0 56.2809 -498.194 9987.42 0 2212 2026 1 0 1
424.722 96.7363 0 -217.619 42.3567 9997.54 0 2212 2027 1 0 1
-59.9243 -344.515 0 -131.899 -259.469 9995.76 0 2212 2028 1 0 1
435.391 82.4563 0 15.9993 -307.567 9995.26 0 2212 2029 1 0 1
244.594 -7.24519 0 -130.455 126.465 9998.35 0 2212 2030 1 0 1
29.6271 312.113 0 -138.091 433.576 9989.64 0 2212 2031 1 0 1
-157.256 -119.335 0 -83.186 284.329 9995.61 0 2212 2032 1 0 1
-77.5995 -246.463 0 25.7138 743.824 9972.26 0 2212 2033 1 0 1
38.0849 511.069 0 -71.5709 -18.1372 9999.73 0 2212 2034 1 0 1
-710.803 -185.3 0 -252.913 473.212 9985.59 0 2212 2035 1 0 1
-690.217 278.098 0 -155.42 314.103 9993.86 0 2212 2036 1 0 1
-727.797 -5.75367 0 233.347 -21.7055 9997.25 0 2212 2037 1 0 1
653.784 -67.8221 0 -87.0027 -139.435 9998.65 0 2212 2038 1 0 1
68.7098 181.189 0 -39.3955 474.309 9988.67 0 2212 2039 1 0 1
-379.349 226.454 0 -304.269 243.357 9992.41 0 2212 2040 1 0 1
-58.4885 -270.574 0 -13.6746 245.954 9996.97 0 2212 2041 1 0 1
106.999 -304.097 0 118.409 -31.7145 9999.25 0 2212 2042 1 0 1
-1017.03 150.775 0 -7.83095 -66.1013 9999.78 0 2212 2043 1 0 1
-19.9573 -28.3057 0 206.093 498.269 9985.45 0 2212 2044 1 0 1
104.918 178.079 0 135.508 160.137 9997.8 0 2212 2045 1 0 1
-525.968 -214.573 0 -16.3981 200.947 9997.97 0 2212 2046 1 0 1
1606.11 -224.7 0 284.677 229.905 9993.3 0 2212 2047 1 0 1
289.164 48.2891 0 193.889 78.2139 9997.81 0 2212 2048 1 0 1
-150.974 232.732 0 181.566 -12.8966 9998.34 0 2212 2049 1 0 1
1254.22 40.1706 0 -71.8863 -586.845 9982.51 0 2212 2050 1 0 1
481.356 -385.482 0 -45.35 166.707 9998.51 0 2212 2051 1 0 1
-653.317 64.891 0 -8.9223 -481.847 9988.38 0 2212 2052 1 0 1
-364.155 215.65 0 143.215 162.283 9997.66 0 2212 2053 1 0 1
-476.662 345.059 0 86.3727 -185.796 9997.9 0 2212 2054 1 0 1
-229.131 -96.2657 0 131.583 -711.405 9973.8 0 2212 2055 1 0 1
257.941 132.775 0 146.616 113.85 9998.28 0 2212 2056 1 0 1
842.105 81.0375 0 83.8098 207.264 9997.5 0 2212 2057 1 0 1
-65.3603 -419.438 0 199.761 -521.102 9984.42 0 2212 2058 1 0 1
543.236 36.2621 0 292.6 293.789 9991.4 0 2212 2059 1 0 1
19.0626 -298.996 0 -6.63974 -145.357 9998.94 0 2212 2060 1 0 1
-1162.83 297.897 0 -234.262 89.4596 9996.86 0 2212 2061 1 0 1
-1966.27 -331.01 0 26.9838 75.6717 9999.68 0 2212 2062 1 0 1
-230.753 205.192 0 38.6201 107.718 9999.35 0 2212 2063 1 0 1
566.335 -34.8882 0 6.92574 900.313 9959.39 0 2212 2064 1 0 1
-748.693 -228.972 0 -73.5945 262.217 9996.29 0 2212 2065 1 0 1
-93.363 -129.342 0 -150.379 181.446 9997.22 0 2212 2066 1 0 1
294.147 -159.006 0 -67.8127 -281.159 9995.82 0 2212 2067 1 0 1
408.417 112.404 0 53.9237 -547.663 9984.85 0 2212 2068 1 0 1
-448.265 -233.732 0 2.56365 -453.709 9989.7 0 2212 2069 1 0 1
-934.865 -132.545 0 60.4258 -623.458 9980.36 0 2212 2070 1 0 1
403.651 129.526 0 68.7286 -314.073 9994.83 0 2212 2071 1 0 1
496.223 -126.472 0 198.058 93.8154 9997.6 0 2212 2072 1 0 1
158.843 -41.7875 0 82.8499 857.743 9962.8 0 2212 2073 1 0 1
613.008 -338.54 0 168.433 -306.056 9993.9 0 2212 2074 1 0 1
176.137 -107.463 0 -94.86 316.87 9994.53 0 2212 2075 1 0 1
-605.533 -205.239 0 368.576 -69.9663 9992.96 0 2212 2076 1 0 1
-52.0268 -227.682 0 93.1728 -364.699 9992.91 0 2212 2077 1 0 1
-18.9257 126.509 0 -283.797 202.765 9993.92 0 2212 2078 1 0 1
479.387 -102.286 0 -171.263 553.659 9983.19 0 2212 2079 1 0 1
488.185 -289.489 0 -241.476 926.625 9954.05 0 2212 2080 1 0 1
-90.9469 -102.43 0 120.834 -430.048 9990.02 0 2212 2081 1 0 1
-426.283 5.67654 0 132.733 130.356 9998.27 0 2212 2082 1 0 1
251.062 -93.4628 0 -31.816 -222.296 9997.48 0 2212 2083 1 0 1
-620.242 0.204884 0 -113.835 480.494 9987.8 0 2212 2084 1 0 1
-224.716 528.549 0 232.641 -645.357 9976.44 0 2212 2085 1 0 1
27.2609 -49.7436 0 41.457 -48.2628 9999.8 0 2212 2086 1 0 1
350.394 -146.157 0 87.4144 -649.596 9978.5 0 2212 2087 1 0 1
-373.415 27.5351 0 -119.968 -462.175 9988.59 0 2212 2088 1 0 1
411.634 -310.005 0 212.444 -258.443 9994.4 0 2212 2089 1 0 1
-562.054 297.511 0 -150.037 542.042 9984.17 0 2212 2090 1 0 1
-627.753 -104.136 0 113.032 647.982 9978.34 0 2212 2091 1 0 1
179.877 89.6377 0 -242.455 -54.6076 9996.91 0 2212 2092 1 0 1
-1019.6 -127.58 0 242.845 70.4078 9996.8 0 2212 2093 1 0 1
230.515 -392.167 0 151.864 -424.529 9989.83 0 2212 2094 1 0 1
611.007 25.531 0 56.5477 -64.5913 9999.63 0 2212 2095 1 0 1
86.9651 -104.545 0 -296.252 -130.433 9994.76 0 2212 2096 1 0 1
-1.15527 -138.965 0 68.6956 86.5075 9999.39 0 2212 2097 1 0 1
-329.7 -193.652 0 144.732 79.4431 9998.64 0 2212 2098 1 0 1
105.314 74.7506 0 230.271 -855.437 9960.68 0 2212 2099 1 0 1
-98.3358 43.0413 0 -104.929 -172.415 9997.96 0 2212 2100 1 0 1
-734.867 -515.253 0 -275.973 -222.343 9993.72 0 2212 2101 1 0 1
389.283 -121.936 0 288.593 287.29 9991.71 0 2212 2102 1 0 1
-588.28 47.8837 0 156.081 403.112 9990.65 0 2212 2103 1 0 1
-1448.58 109.317 0 -185.307 -135.492 9997.36 0 2212 2104 1 0 1
505.054 67.1499 0 -71.577 -457.392 9989.28 0 2212 2105 1 0 1
-306.8 -27.1686 0 -3.77424 -375.822 9992.93 0 2212 2106 1 0 1
-861.085 77.7132 0 -522.896 -168.877 9984.89 0 2212 2107 1 0 1
429.516 -78.3127 0 -127.177 148.341 9998.09 0 2212 2108 1 0 1
411.523 113.459 0 196.65 -392.635 9990.35 0 2212 2109 1 0 1
-541.27 277.287 0 -168.789 235.676 9995.8 0 2212 2110 1 0 1
-199.367 -49.7182 0 109.06 121.654 9998.67 0 2212 2111 1 0 1
273.327 -45.5416 0 -139.444 301.376 9994.48 0 2212 2112 1 0 1
-67.8854 -153.712 0 -5.08171 173.834 9998.49 0 2212 2113 1 0 1
444.685 -129.197 0 116.341 -136.682 9998.39 0 2212 2114 1 0 1
-943.929 432.371 0 -336.341 -432.783 9984.97 0 2212 2115 1 0 1
-85.8253 -254.707 0 -182.836 735.161 9971.26 0 2212 2116 1 0 1
212.156 -112.18 0 -32.7608 -441.2 9990.21 0 2212 2117 1 0 1
69.4436 14.1948 0 72.5686 857.839 9962.87 0 2212 2118 1 0 1
1354.65 97.0488 0 -40.661 -1155.21 9932.97 0 2212 2119 1 0 1
-509.475 -17.8785 0 -2.3479 441.724 9990.24 0 2212 2120 1 0 1
575.396 -228.568 0 -242.657 232.666 9994.35 0 2212 2121 1 0 1
-18.5351 -223.94 0 6.00925 -459.517 9989.43 0 2212 2122 1 0 1
-1119.65 -254.108 0 48.6144 265.41 9996.36 0 2212 2123 1 0 1
-333.001 94.5251 0 -276.806 341.875 9990.32 0 2212 2124 1 0 1
-109.796 -247.271 0 162.198 -1124.22 9935.28 0 2212 2125 1 0 1
133.125 147.185 0 104.381 -347.179 9993.43 0 2212 2126 1 0 1
-473.819 -144.791 0 -178.711 217.235 9996.04 0 2212 2127 1 0 1
594.363 174.382 0 93.731 -266.761 9996 0 2212 2128 1 0 1
-259.393 -19.5234 0 -195.526 -271.543 9994.4 0 2212 2129 1 0 1
675.528 407.954 0 70.722 553.383 9984.43 0 2212 2130 1 0 1
-819.668 320.718 0 396.352 152.586 9990.98 0 2212 2131 1 0 1
-687.215 5.1145 0 -28.3766 326.443 9994.63 0 2212 2132 1 0 1
115.64 305.778 0 83.3157 564.57 9983.7 0 2212 2133 1 0 1
1046.46 57.5431 0 28.3024 510.103 9986.94 0 2212 2134 1 0 1
780.254 177.241 0 -95.8776 42.7516 9999.45 0 2212 2135 1 0 1
1005.24 -193.078 0 -138.826 -169.031 9997.61 0 2212 2136 1 0 1
1644.06 -109.339 0 78.7005 640.185 9979.18 0 2212 2137 1 0 1
-554.306 -52.2133 0 136.429 599.943 9981.05 0 2212 2138 1 0 1
547.771 309.862 0 89.4992 -466.606 9988.71 0 2212 2139 1 0 1
552.365 -8.23489 0 -143.94 671.47 9976.39 0 2212 2140 1 0 1
-435.305 95.0469 0 24.9909 168.825 9998.54 0 2212 2141 1 0 1
-496.959 -17.7521 0 205.136 -440.828 9988.17 0 2212 2142 1 0 1
-211.513 -128.176 0 -92.1733 -627.906 9979.84 0 2212 2143 1 0 1
-473.204 -120.401 0 -131.495 -431.352 9989.83 0 2212 2144 1 0 1
-641.543 101.169 0 -199.523 -215.973 9995.68 0 2212 2145 1 0 1
11.2525 -356.433 0 -95.0577 -103.359 9999.01 0 2212 2146 1 0 1
101.93 -247.434 0 166.03 -150.764 9997.48 0 2212 2147 1 0 1
-220.154 -240.864 0 -37.2639 632.265 9979.92 0 2212 2148 1 0 1
119.47 -13.6957 0 -13.4458 -360.343 9993.5 0 2212 2149 1 0 1
1643.1 -191.747 0 1.95676 805.98 9967.47 0 2212 2150 1 0 1
62.1776 -162.307 0 49.0779 -61.6792 9999.69 0 2212 2151 1 0 1
327.34 -18.1452 0 119.976 -188.353 9997.51 0 2212 2152 1 0 1
-115.915 -499.737 0 69.4028 -420.708 9990.91 0 2212 2153 1 0 1
-326.839 -242.836 0 129.072 137.493 9998.22 0 2212 2154 1 0 1
-167.316 -187.118 0 -239.98 308.282 9992.37 0 2212 2155 1 0 1
1230.15 13.9073 0 -13.7648 -6.18481 9999.99 0 2212 2156 1 0 1
887.743 -44.4972 0 61.1749 -663.831 9977.75 0 2212 2157 1 0 1
104.984 253.465 0 132.373 295.533 9994.76 0 2212 2158 1 0 1
490.243 -18.2316 0 29.9014 277.819 9996.1 0 2212 2159 1 0 1
-42.5031 314.615 0 -204.154 -442.615 9988.11 0 2212 2160 1 0 1
-252.56 155.97 0 325.334 136.799 9993.77 0 2212 2161 1 0 1
-427.933 -190.446 0 151.003 -154.416 9997.67 0 2212 2162 1 0 1
86.9673 257.2 0 -61.4717 -374.383 9992.8 0 2212 2163 1 0 1
40.1619 28.1642 0 -168.822 -154.93 9997.37 0 2212 2164 1 0 1
-397.427 -172.594 0 -140.945 -481.474 9987.41 0 2212 2165 1 0 1
138.065 -302.572 0 -237.113 -142.548 9996.17 0 2212 2166 1 0 1
424.192 -390.704 0 -198.489 -193.584 9996.16 0 2212 2167 1 0 1
209.655 311.054 0 115.391 265.3 9995.81 0 2212 2168 1 0 1
-28.4957 227.731 0 -82.2676 446.877 9989.67 0 2212 2169 1 0 1
3.47492 -331.956 0 35.1744 480.946 9988.37 0 2212 2170 1 0 1
287.42 -477.214 0 -248.59 475.365 9985.6 0 2212 2171 1 0 1
455.94 -61.4473 0 -127.96 -644.572 9978.38 0 2212 2172 1 0 1
135.95 172.101 0 -186.912 -56.6758 9998.09 0 2212 2173 1 0 1
3.8724 184.79 0 105.071 16.6824 9999.43 0 2212 2174 1 0 1
178.012 -378.279 0 72.2013 -174.831 9998.21 0 2212 2175 1 0 1
274.787 110.659 0 11.2835 -406.966 9991.71 0 2212 2176 1 0 1
-87.7491 -123.011 0 -213 135.353 9996.82 0 2212 2177 1 0 1
-101.29 130.553 0 -230.626 -4.70808 9997.34 0 2212 2178 1 0 1
-175.398 201.324 0 20.895 -69.8741 9999.73 0 2212 2179 1 0 1
206.698 384.219 0 -91.9784 457.846 9989.09 0 2212 2180 1 0 1
-287.937 -139.571 0 204.593 62.8136 9997.71 0 2212 2181 1 0 1
-442.048 71.8191 0 179.686 -29.5098 9998.34 0 2212 2182 1 0 1
-619.15 357.999 0 -51.5725 -178.102 9998.28 0 2212 2183 1 0 1
-506.412 -135.146 0 -192.328 -73.7189 9997.88 0 2212 2184 1 0 1
-790.886 -141.784 0 19.8922 462.591 9989.27 0 2212 2185 1 0 1
-577.523 -339.438 0 -45.1079 -122.199 9999.15 0 2212 2186 1 0 1
816.138 23.8393 0 -224.803 91.3715 9997.06 0 2212 2187 1 0 1
99.9547 207.379 0 -150.085 373.854 9991.88 0 2212 2188 1 0 1
497.93 -121.754 0 110.471 -556.485 9983.89 0 2212 2189 1 0 1
544.701 382.786 0 -57.467 10.582 9999.83 0 2212 2190 1 0 1
-434.249 -155.767 0 -239.33 3.06255 9997.14 0 2212 2191 1 0 1
770.477 204.842 0 202.653 -373.32 9990.97 0 2212 2192 1 0 1
692.446 272.157 0 204.327 -182.998 9996.24 0 2212 2193 1 0 1
87.4042 -463.693 0 24.8102 -327.859 9994.59 0 2212 2194 1 0 1
-1053.46 -249.59 0 196.385 296.214 9993.68 0 2212 2195 1 0 1
625.248 -71.7592 0 -10.1271 239.582 9997.12 0 2212 2196 1 0 1
57.8916 -88.8986 0 31.3127 -223.053 9997.46 0 2212 2197 1 0 1
110.993 188.496 0 139.216 -216.343 9996.69 0 2212 2198 1 0 1
86.7181 -119.464 0 -203.028 -232.558 9995.23 0 2212 2199 1 0 1
1214.47 2.52398 0 -276.889 -371.012 9989.28 0 2212 2200 1 0 1
-415.625 -319.111 0 65.8049 669.369 9977.36 0 2212 2201 1 0 1
-580.683 161.208 0 248.522 204.053 9994.83 0 2212 2202 1 0 1
-509.465 -316.306 0 -98.621 -153.916 9998.33 0 2212 2203 1 0 1
127.536 333.02 0 83.8785 -433 9990.27 0 2212 2204 1 0 1
-16.3422 -25.8286 0 -30.7539 204.486 9997.86 0 2212 2205 1 0 1
-691.211 -80.1817 0 182.135 214.286 9996.04 0 2212 2206 1 0 1
-1182.89 -135.615 0 -47.5245 372.72 9992.94 0 2212 2207 1 0 1
-1774.17 -194.711 0 -239.619 331.99 9991.61 0 2212 2208 1 0 1
-478.198 44.3368 0 -201.788 351.923 9991.77 0 2212 2209 1 0 1
-446.398 318.169 0 361.428 -216.444 9991.12 0 2212 2210 1 0 1
412.076 22.0617 0 66.907 -201.768 9997.74 0 2212 2211 1 0 1
832.826 -139.442 0 167.365 207.138 9996.45 0 2212 2212 1 0 1
-25.569 -158.421 0 15.0734 400.476 9991.97 0 2212 2213 1 0 1
300.741 -243.881 0 191.91 208.251 9995.99 0 2212 2214 1 0 1
-1073.2 -139.755 0 -128.349 -340.819 9993.37 0 2212 2215 1 0 1
428.486 -231.193 0 -161.653 37.8177 9998.62 0 2212 2216 1 0 1
-431.193 131.836 0 -60.0623 510.718 9986.77 0 2212 2217 1 0 1
251.596 8.85455 0 52.0151 101.318 9999.35 0 2212 2218 1 0 1
-464.155 -176.265 0 83.3182 -80.5799 9999.33 0 2212 2219 1 0 1
419.709 -214.42 0 38.7143 357.218 9993.54 0 2212 2220 1 0 1
-805.81 -205.446 0 201.749 366.449 9991.25 0 2212 2221 1 0 1
832.449 -507.139 0 -284.167 -114.656 9995.3 0 2212 2222 1 0 1
-203.999 -105.303 0 -185.679 -29.6468 9998.23 0 2212 2223 1 0 1
465.447 -221.328 0 -298.104 134.948 9994.64 0 2212 2224 1 0 1
-516.865 62.6368 0 61.0634 -308.342 9995.06 0 2212 2225 1 0 1
113.617 76.3321 0 -33.1958 281.192 9995.99 0 2212 2226 1 0 1
668.949 -439.93 0 114.985 53.4571 9999.2 0 2212 2227 1 0 1
173.579 -176.863 0 -73.1113 -214.288 9997.44 0 2212 2228 1 0 1
-808.065 137.599 0 31.8449 -147.518 9998.86 0 2212 2229 1 0 1
-110.335 203.65 0 248.713 347.331 9990.87 0 2212 2230 1 0 1
404.94 604.209 0 44.0355 -81.3801 9999.57 0 2212 2231 1 0 1
372.297 -238.704 0 -17.1447 44.1193 9999.89 0 2212 2232 1 0 1
-467.651 -122.55 0 -24.8041 119.5 9999.26 0 2212 2233 1 0 1
318.842 42.1753 0 198.952 793.884 9966.45 0 2212 2234 1 0 1
-518.785 172.29 0 -332.777 -568.556 9978.28 0 2212 2235 1 0 1
273.294 -68.4986 0 -219.072 -458.171 9987.1 0 2212 2236 1 0 1
86.0249 33.8303 0 51.8604 437.607 9990.29 0 2212 2237 1 0 1
972.489 -38.5425 0 -50.2496 27.1077 9999.84 0 2212 2238 1 0 1
-36.3796 -134.061 0 274.189 65.6857 9996.02 0 2212 2239 1 0 1
40.8147 -104.011 0 -306.434 -562.147 9979.48 0 2212 2240 1 0 1
-841.938 141.843 0 -29.481 42.8748 9999.86 0 2212 2241 1 0 1
553.535 109.71 0 188.614 152.343 9997.06 0 2212 2242 1 0 1
-427.202 134.922 0 -64.5557 -149.727 9998.67 0 2212 2243 1 0 1
-569.898 -261.819 0 -208.466 95.8972 9997.37 0 2212 2244 1 0 1
29.7768 414.306 0 5.56361 228.906 9997.38 0 2212 2245 1 0 1
139.96 121.011 0 -414.078 15.1103 9991.41 0 2212 2246 1 0 1
925.053 -123.723 0 -1.88959 339.843 9994.22 0 2212 2247 1 0 1
53.2147 342.607 0 84.0868 256.591 9996.35 0 2212 2248 1 0 1
22.4093 93.9344 0 -285.636 -413.903 9987.35 0 2212 2249 1 0 1
-107.109 335.151 0 88.0372 -243.457 9996.65 0 2212 2250 1 0 1
-695.394 104.42 0 39.2251 454.871 9989.57 0 2212 2251 1 0 1
-829.994 -437.049 0 -68.2002 349.05 9993.67 0 2212 2252 1 0 1
90.5478 219.41 0 -325.133 -326.435 9989.38 0 2212 2253 1 0 1
-252.92 -276.777 0 -206.625 202.311 9995.82 0 2212 2254 1 0 1
-40.4976 -181.314 0 -378.105 -1.14555 9992.85 0 2212 2255 1 0 1
254.382 194.032 0 140.339 28.5582 9998.97 0 2212 2256 1 0 1
-813.641 -116.425 0 81.8036 -51.2807 9999.53 0 2212 2257 1 0 1
-348.273 314.896 0 235.014 -934.061 9953.51 0 2212 2258 1 0 1
996.677 -69.4178 0 -12.0482 46.5374 9999.88 0 2212 2259 1 0 1
-309.9 -402.577 0 281.076 166.403 9994.66 0 2212 2260 1 0 1
-655.118 -148.295 0 -20.6949 -474.436 9988.72 0 2212 2261 1 0 1
-684.324 -57.5482 0 -149.052 -496.101 9986.57 0 2212 2262 1 0 1
60.5946 -240.741 0 119.289 587.278 9982.03 0 2212 2263 1 0 1
-493.881 212.286 0 247.729 -132.625 9996.05 0 2212 2264 1 0 1
-441.766 200.92 0 -87.8013 200.255 9997.61 0 2212 2265 1 0 1
-106.574 31.7091 0 -68.0739 -126.195 9998.97 0 2212 2266 1 0 1
269.584 -105.979 0 366.538 -16.9607 9993.27 0 2212 2267 1 0 1
-425.89 -376.718 0 -153.951 290.741 9994.59 0 2212 2268 1 0 1
442.694 -241.978 0 -7.06496 11.737 9999.99 0 2212 2269 1 0 1
-153.405 -43.5198 0 -49.4898 -189.087 9998.09 0 2212 2270 1 0 1
880.677 -129.021 0 145.823 32.3487 9998.88 0 2212 2271 1 0 1
-938.515 -250.446 0 -43.976 131.086 9999.04 0 2212 2272 1 0 1
-353.649 -150.005 0 -176.963 379.694 9991.22 0 2212 2273 1 0 1
-957.243 -243.134 0 80.1829 -299.458 9995.19 0 2212 2274 1 0 1
806.465 -465.156 0 281.871 -737.442 9968.79 0 2212 2275 1 0 1
-215.076 6.66669 0 135.78 -110.864 9998.46 0 2212 2276 1 0 1
-490.793 165.612 0 64.5712 -150.02 9998.67 0 2212 2277 1 0 1
38.3126 -110.453 0 -239.017 421.354 9988.26 0 2212 2278 1 0 1
537.018 422.758 0 -308.397 221.109 9992.8 0 2212 2279 1 0 1
204.849 -200.683 0 79.3129 440.961 9989.96 0 2212 2280 1 0 1
-618.248 148.914 0 31.4271 991.479 9950.68 0 2212 2281 1 0 1
126.664 34.6412 0 -1.37234 37.851 9999.93 0 2212 2282 1 0 1
61.0195 484.097 0 100.498 532.995 9985.28 0 2212 2283 1 0 1
500.86 -91.6552 0 -212.001 -135.845 9996.83 0 2212 2284 1 0 1
234.994 191.193 0 67.8579 233.839 9997.04 0 2212 2285 1 0 1
-755.707 -393.458 0 193.755 636.209 9977.86 0 2212 2286 1 0 1
220.618 165.926 0 43.8074 -257.749 9996.58 0 2212 2287 1 0 1
-467.402 -515.086 0 -128.647 351.024 9993.01 0 2212 2288 1 0 1
204.918 54.8252 0 -310.094 -363.452 9988.58 0 2212 2289 1 0 1
-1038.05 47.5336 0 4.70458 -195.722 9998.08 0 2212 2290 1 0 1
296.864 200.259 0 108.802 -52.3241 9999.27 0 2212 2291 1 0 1
-798.013 297.006 0 1.82025 608.33 9981.48 0 2212 2292 1 0 1
400.139 131.572 0 -37.9243 462.664 9989.22 0 2212 2293 1 0 1
-267.831 -124.461 0 4.38172 347.355 9993.96 0 2212 2294 1 0 1
-86.8113 169.806 0 60.0771 137.053 9998.88 0 2212 2295 1 0 1
312.108 460.279 0 -166.545 403.347 9990.47 0 2212 2296 1 0 1
271.244 -113.783 0 -132.609 -326.586 9993.79 0 2212 2297 1 0 1
-636.846 -264.343 0 -152.434 -621.871 9979.48 0 2212 2298 1 0 1
-408.945 -34.2799 0 -160.748 160.903 9997.41 0 2212 2299 1 0 1
-768.261 335.612 0 80.8141 73.0237 9999.41 0 2212 2300 1 0 1
703.662 -4.06718 0 -34.9944 88.6148 9999.55 0 2212 2301 1 0 1
1081.26 443.883 0 257.632 -166.078 9995.3 0 2212 2302 1 0 1
-622.129 -9.3504 0 65.293 -40.9076 9999.7 0 2212 2303 1 0 1
88.7218 -64.4248 0 -178.835 -86.4374 9998.03 0 2212 2304 1 0 1
1446.7 56.1794 0 -66.2571 -491.49 9987.69 0 2212 2305 1 0 1
212.8 143.38 0 6.06074 418.002 9991.26 0 2212 2306 1 0 1
128.372 265.506 0 15.2216 142.798 9998.97 0 2212 2307 1 0 1
-441.294 -109.889 0 -127.893 334.494 9993.59 0 2212 2308 1 0 1
-458.405 -251.312 0 20.8529 759.37 9971.1 0 2212 2309 1 0 1
467.191 -259.269 0 67.7631 250.477 9996.63 0 2212 2310 1 0 1
323.165 -91.7306 0 -149.299 445.121 9988.97 0 2212 2311 1 0 1
65.6122 -128.643 0 -121 -504.488 9986.53 0 2212 2312 1 0 1
-62.0937 554.748 0 -12.0655 517.79 9986.58 0 2212 2313 1 0 1
924.268 -315.437 0 78.1201 -576.351 9983.07 0 2212 2314 1 0 1
228.482 157.137 0 -47.605 584.663 9982.78 0 2212 2315 1 0 1
